Date,CloudProvider,Service,Region,Resource,UsageType,UsageQuantity,UnitCost,TotalCost,IsAnomaly
2025-09-16,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,23.25,0.192,4.4631,0
2025-09-16,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,18.61,0.194,3.61,0
2025-09-16,AWS,EC2,ap-southeast-1,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,23.64,0.1664,3.934,0
2025-09-16,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,19.88,0.194,3.857,0
2025-09-16,AWS,EBS,ap-southeast-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,347.22,0.08,27.7773,0
2025-09-16,AWS,RDS,eu-west-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,23.66,0.38,8.99,0
2025-09-16,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,19.76,0.192,3.7948,0
2025-09-16,AWS,Lambda,us-east-1,image-resizer-worker,RequestCount,401470.24,2e-07,0.0803,0
2025-09-16,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.76,0.35,8.3155,0
2025-09-16,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,20.91,0.194,4.057,0
2025-09-16,AWS,EC2,us-west-2,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,19.38,0.1664,3.2242,0
2025-09-17,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,458.67,0.02,9.1734,0
2025-09-17,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,23.02,0.192,4.4202,0
2025-09-17,AWS,EBS,us-east-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,129.01,0.08,10.3211,0
2025-09-17,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,23.37,0.192,4.4864,0
2025-09-17,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.37,0.35,7.8298,0
2025-09-17,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,23.72,0.38,9.0143,0
2025-09-17,AWS,EBS,us-west-2,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,500.07,0.08,40.0054,0
2025-09-17,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,731.41,0.02,14.6282,0
2025-09-17,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,18.01,0.194,3.4944,0
2025-09-17,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.12,0.35,7.3919,0
2025-09-17,AWS,EBS,us-east-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,455.88,0.08,36.4702,0
2025-09-17,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,18.54,0.192,3.5603,0
2025-09-17,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,18.53,0.192,3.5587,0
2025-09-17,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,21.71,0.192,4.1688,0
2025-09-17,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,23.15,0.194,4.4909,0
2025-09-18,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,18.05,0.194,3.5024,0
2025-09-18,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,758.52,0.02,15.1703,0
2025-09-18,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,18.46,0.194,3.5808,0
2025-09-18,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,23.83,0.194,4.6228,0
2025-09-18,AWS,S3,us-east-1,app-logs-archive,StandardStorage-GB,994.34,0.023,22.8699,0
2025-09-18,AWS,EC2,eu-west-1,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,18.35,0.1664,3.0541,0
2025-09-18,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,318.01,0.08,25.4404,0
2025-09-18,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,18.95,0.192,3.6389,0
2025-09-18,AWS,Lambda,ap-southeast-1,auth-token-verifier,RequestCount,184795.96,2e-07,0.037,0
2025-09-18,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,20.16,0.35,7.0552,0
2025-09-18,AWS,EC2,eu-west-1,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,23.12,0.1664,3.8476,0
2025-09-18,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,19.67,0.192,3.7759,0
2025-09-18,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,20.99,0.35,7.3469,0
2025-09-18,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,21.84,0.194,4.2378,0
2025-09-19,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,648.49,0.02,12.9699,0
2025-09-19,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1034.35,0.02,20.687,0
2025-09-19,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1084.68,0.02,21.6936,0
2025-09-19,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,19.7,0.192,3.7828,0
2025-09-19,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,23.5,0.194,4.5592,0
2025-09-19,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,20.79,0.194,4.0328,0
2025-09-19,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,21.55,0.192,4.1374,0
2025-09-19,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,580.04,0.02,11.6008,0
2025-09-19,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,20.65,0.35,7.2264,0
2025-09-19,AWS,Lambda,us-east-1,image-resizer-worker,RequestCount,538534.41,2e-07,0.1077,0
2025-09-19,AWS,Lambda,ap-southeast-1,image-resizer-worker,RequestCount,748457.27,2e-07,0.1497,0
2025-09-19,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,1368.41,0.02,27.3682,0
2025-09-19,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,20.23,0.192,3.8838,0
2025-09-19,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1190.67,0.02,23.8134,0
2025-09-19,AWS,EC2,us-west-2,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,19.51,0.1664,3.2468,0
2025-09-20,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,19.27,0.194,3.7378,0
2025-09-20,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.55,0.35,7.5414,0
2025-09-20,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,22.5,0.194,4.3659,0
2025-09-20,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,19.15,0.194,3.7151,0
2025-09-20,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.21,0.35,7.775,0
2025-09-20,AWS,S3,eu-west-1,app-logs-archive,StandardStorage-GB,365.5,0.023,8.4064,0
2025-09-20,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.83,0.35,8.3392,0
2025-09-20,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.2,0.35,7.7704,0
2025-09-20,AWS,S3,ap-southeast-1,prod-analytics-data-dump,StandardStorage-GB,629.33,0.023,14.4745,0
2025-09-20,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,18.17,0.194,3.525,0
2025-09-20,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.83,0.35,8.3393,0
2025-09-20,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,22.47,0.192,4.3145,0
2025-09-20,AWS,EC2,us-west-2,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,21.54,0.1664,3.5835,0
2025-09-20,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,23.92,0.35,8.3706,0
2025-09-20,AWS,Lambda,ap-southeast-1,event-processor,RequestCount,187448.95,2e-07,0.0375,0
2025-09-20,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,18.2,0.192,3.4949,0
2025-09-21,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,18.45,0.194,3.5789,0
2025-09-21,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,429.58,0.02,8.5916,0
2025-09-21,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.23,0.35,8.13,0
2025-09-21,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,17.89,0.192,3.4349,0
2025-09-21,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,493.72,0.02,9.8744,0
2025-09-21,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.02,0.35,7.7078,0
2025-09-21,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,24.26,0.35,8.4905,0
2025-09-21,AWS,S3,us-east-1,prod-analytics-data-dump,StandardStorage-GB,554.69,0.023,12.7578,0
2025-09-21,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,20.32,0.192,3.9007,0
2025-09-21,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,1418.53,0.02,28.3705,0
2025-09-21,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,631.09,0.02,12.6218,0
2025-09-21,AWS,Lambda,eu-west-1,image-resizer-worker,RequestCount,144432.24,2e-07,0.0289,0
2025-09-21,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,21.42,0.194,4.155,0
2025-09-21,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.88,0.35,8.0071,0
2025-09-22,AWS,RDS,eu-west-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,24.92,0.38,9.4682,0
2025-09-22,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.75,0.35,7.6123,0
2025-09-22,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.91,0.35,7.6693,0
2025-09-22,AWS,S3,us-west-2,app-logs-archive,StandardStorage-GB,602.15,0.023,13.8495,0
2025-09-22,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,23.79,0.194,4.6149,0
2025-09-22,AWS,S3,us-east-1,user-media-storage-bucket,StandardStorage-GB,562.02,0.023,12.9265,0
2025-09-22,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.03,0.35,7.3613,0
2025-09-22,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,20.79,0.194,4.0336,0
2025-09-22,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,20.96,0.192,4.0244,0
2025-09-22,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,23.29,0.192,4.4723,0
2025-09-22,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,20.84,0.35,7.2945,0
2025-09-22,AWS,Lambda,eu-west-1,event-processor,RequestCount,346474.26,2e-07,0.0693,0
2025-09-22,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.55,0.35,7.5428,0
2025-09-22,AWS,EC2,us-east-1,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,22.96,0.1664,3.8201,0
2025-09-22,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,1052.23,0.02,21.0446,0
2025-09-22,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,19.89,0.194,3.8596,0
2025-09-23,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,21.68,0.192,4.1632,0
2025-09-23,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,22.37,0.192,4.2948,0
2025-09-23,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.74,0.35,7.6095,0
2025-09-23,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,21.02,0.194,4.0785,0
2025-09-23,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,1297.46,0.02,25.9493,0
2025-09-23,AWS,S3,ap-southeast-1,prod-analytics-data-dump,StandardStorage-GB,1087.65,0.023,25.0159,0
2025-09-23,AWS,S3,us-east-1,app-logs-archive,StandardStorage-GB,1139.75,0.023,26.2143,0
2025-09-23,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.53,0.35,7.8856,0
2025-09-23,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,20.93,0.194,4.0595,0
2025-09-23,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,22.09,0.194,4.2851,0
2025-09-23,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,20.79,0.35,7.2757,0
2025-09-23,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,22.33,0.38,8.4863,0
2025-09-23,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,466.59,0.02,9.3318,0
2025-09-23,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.39,0.35,7.8352,0
2025-09-23,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,19.6,0.194,3.8022,0
2025-09-24,AWS,Lambda,us-west-2,event-processor,RequestCount,393294.83,2e-07,0.0787,0
2025-09-24,AWS,S3,ap-southeast-1,prod-analytics-data-dump,StandardStorage-GB,1102.95,0.023,25.3679,0
2025-09-24,AWS,EBS,us-west-2,vol-0123456789abcdef0,VolumeUsage.gp3,231.72,0.08,18.5376,0
2025-09-24,AWS,EBS,us-east-1,vol-0123456789abcdef0,VolumeUsage.gp3,448.9,0.08,35.9116,0
2025-09-24,AWS,S3,us-east-1,app-logs-archive,StandardStorage-GB,716.38,0.023,16.4766,0
2025-09-24,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.73,0.35,8.3039,0
2025-09-24,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,20.78,0.192,3.989,0
2025-09-24,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.54,0.35,8.2403,0
2025-09-24,AWS,Lambda,eu-west-1,auth-token-verifier,RequestCount,383888.36,2e-07,0.0768,0
2025-09-24,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,21.19,0.194,4.1108,0
2025-09-24,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,23.25,0.192,4.464,0
2025-09-24,AWS,S3,ap-southeast-1,user-media-storage-bucket,StandardStorage-GB,1085.91,0.023,24.9759,0
2025-09-24,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,503.8,0.02,10.0759,0
2025-09-24,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.44,0.35,7.503,0
2025-09-25,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,19.76,0.194,3.8337,0
2025-09-25,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.74,0.35,7.6084,0
2025-09-25,AWS,EC2,us-west-2,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,20.21,0.1664,3.3626,0
2025-09-25,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,19.87,0.194,3.8544,0
2025-09-25,AWS,S3,us-west-2,prod-analytics-data-dump,StandardStorage-GB,372.58,0.023,8.5694,0
2025-09-25,AWS,EC2,us-east-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,22.64,0.1664,3.7667,0
2025-09-25,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.09,0.35,7.3804,0
2025-09-25,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,20.37,0.194,3.9524,0
2025-09-25,AWS,EBS,ap-southeast-1,vol-0123456789abcdef0,VolumeUsage.gp3,380.29,0.08,30.4235,0
2025-09-25,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,1101.86,0.02,22.0371,0
2025-09-25,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.7,0.35,7.9446,0
2025-09-25,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,1301.84,0.02,26.0368,0
2025-09-25,AWS,EBS,us-east-1,vol-0123456789abcdef0,VolumeUsage.gp3,493.07,0.08,39.4455,0
2025-09-25,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,17.99,0.194,3.4893,0
2025-09-25,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,861.98,0.02,17.2396,0
2025-09-25,AWS,EC2,eu-west-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,22.14,0.1664,3.6838,0
2025-09-26,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,20.22,0.35,7.0766,0
2025-09-26,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,18.2,0.194,3.5301,0
2025-09-26,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.3,0.35,7.4533,0
2025-09-26,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,940.24,0.02,18.8047,0
2025-09-26,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,973.13,0.02,19.4626,0
2025-09-26,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,19.85,0.192,3.811,0
2025-09-26,AWS,S3,us-west-2,app-logs-archive,StandardStorage-GB,425.84,0.023,9.7944,0
2025-09-26,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,20.17,0.194,3.9127,0
2025-09-26,AWS,RDS,ap-southeast-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,22.76,0.38,8.6478,0
2025-09-26,AWS,Lambda,eu-west-1,auth-token-verifier,RequestCount,490589.86,2e-07,0.0981,0
2025-09-26,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,19.2,0.194,3.7245,0
2025-09-26,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,22.37,0.194,4.3397,0
2025-09-26,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,646.8,0.02,12.9361,0
2025-09-26,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.58,0.35,7.9033,0
2025-09-26,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,22.83,0.194,4.4294,0
2025-09-27,AWS,Lambda,us-east-1,image-resizer-worker,RequestCount,208168.68,2e-07,0.0416,0
2025-09-27,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,17.56,0.192,3.3716,0
2025-09-27,AWS,S3,ap-southeast-1,user-media-storage-bucket,StandardStorage-GB,327.36,0.023,7.5292,0
2025-09-27,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1442.29,0.02,28.8458,0
2025-09-27,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.86,0.35,7.6503,0
2025-09-27,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,18.34,0.194,3.5572,0
2025-09-27,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1448.43,0.02,28.9687,0
2025-09-27,AWS,S3,eu-west-1,user-media-storage-bucket,StandardStorage-GB,535.02,0.023,12.3054,0
2025-09-27,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,23.73,0.35,8.3047,0
2025-09-27,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,20.12,0.35,7.0436,0
2025-09-27,AWS,S3,us-east-1,prod-analytics-data-dump,StandardStorage-GB,745.58,0.023,17.1484,0
2025-09-27,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,19.07,0.194,3.6988,0
2025-09-27,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,22.05,0.194,4.2776,0
2025-09-27,AWS,EBS,ap-southeast-1,vol-0123456789abcdef0,VolumeUsage.gp3,468.73,0.08,37.4981,0
2025-09-27,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.59,0.35,7.9069,0
2025-09-27,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,20.76,0.192,3.9855,0
2025-09-28,AWS,S3,ap-southeast-1,user-media-storage-bucket,StandardStorage-GB,802.29,0.023,18.4526,0
2025-09-28,AWS,Lambda,us-west-2,image-resizer-worker,RequestCount,171464.51,2e-07,0.0343,0
2025-09-28,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,541.88,0.02,10.8375,0
2025-09-28,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,879.06,0.02,17.5813,0
2025-09-28,AWS,EC2,us-east-1,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,21.54,0.1664,3.5837,0
2025-09-28,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,22.13,0.38,8.4106,0
2025-09-28,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,1243.42,0.02,24.8684,0
2025-09-28,AWS,EC2,us-east-1,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,19.33,0.1664,3.2166,0
2025-09-28,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,19.12,0.194,3.7087,0
2025-09-28,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.6,0.35,8.2595,0
2025-09-28,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,135.34,0.08,10.8276,0
2025-09-28,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,21.38,0.194,4.1476,0
2025-09-28,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,19.66,0.38,7.4723,0
2025-09-28,AWS,EBS,ap-southeast-1,vol-0123456789abcdef0,VolumeUsage.gp3,400.5,0.08,32.0403,0
2025-09-28,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,995.78,0.02,19.9156,0
2025-09-29,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,20.47,0.194,3.9717,0
2025-09-29,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,20.9,0.194,4.0554,0
2025-09-29,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,19.57,0.192,3.7576,0
2025-09-29,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,23.4,0.194,4.5394,0
2025-09-29,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,21.63,0.194,4.1966,0
2025-09-29,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.08,0.35,8.0772,0
2025-09-29,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,21.76,0.192,4.1782,0
2025-09-29,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.83,0.35,7.9921,0
2025-09-29,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,22.97,0.194,4.4568,0
2025-09-29,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,1056.25,0.02,21.125,0
2025-09-29,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,20.83,0.35,7.2912,0
2025-09-29,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,1435.03,0.02,28.7007,0
2025-09-29,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,22.04,0.194,4.2762,0
2025-09-29,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,792.45,0.02,15.8489,0
2025-09-29,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,18.47,0.192,3.546,0
2025-09-30,AWS,EBS,us-east-1,vol-0123456789abcdef0,VolumeUsage.gp3,238.86,0.08,19.1087,0
2025-09-30,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1024.35,0.02,20.4869,0
2025-09-30,AWS,RDS,us-east-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,20.72,0.38,7.8733,0
2025-09-30,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.27,0.35,7.7931,0
2025-09-30,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,23.34,0.194,4.5281,0
2025-09-30,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,22.64,0.38,8.6029,0
2025-09-30,AWS,S3,us-west-2,user-media-storage-bucket,StandardStorage-GB,1007.26,0.023,23.1669,0
2025-09-30,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,20.84,0.35,7.2949,0
2025-09-30,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,19.42,0.192,3.7288,0
2025-09-30,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,19.84,0.194,3.8495,0
2025-09-30,AWS,RDS,us-east-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,24.29,0.38,9.2304,0
2025-09-30,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,458.62,0.02,9.1723,0
2025-09-30,AWS,S3,eu-west-1,user-media-storage-bucket,StandardStorage-GB,626.07,0.023,14.3995,0
2025-09-30,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,20.55,0.192,3.9464,0
2025-10-01,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,20.73,0.192,3.9795,0
2025-10-01,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.84,0.35,8.3455,0
2025-10-01,AWS,EBS,eu-west-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,327.51,0.08,26.2005,0
2025-10-01,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,1302.94,0.02,26.0588,0
2025-10-01,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,23.06,0.192,4.4277,0
2025-10-01,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,24.67,0.194,4.7856,0
2025-10-01,AWS,Lambda,us-east-1,event-processor,RequestCount,698167.37,2e-07,0.1396,0
2025-10-01,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.9,0.35,8.0167,0
2025-10-01,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.77,0.35,7.6204,0
2025-10-01,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,20.19,0.194,3.9162,0
2025-10-01,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1413.16,0.02,28.2632,0
2025-10-01,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,22.14,0.192,4.2515,0
